1381,10/04/2019 11:23,Supervisor,LST12,Q,Q,Q,GeoExploration,Oxide3phase,27,,0,,0,,0,2.5375,1.8279,4.3801,0.6019,22.8034,0.6213,0.0635,0.0314,2.4153,0.0654,0.1643,0.0339,2.4486,0.0422,7.8175,0.0647,0.2301,0.0123,< LOD,0.0173,< LOD,0.0076,0.0084,0.007,2.0815,0.0505,< LOD,0.007,< LOD,0.0013,< LOD,0.001,0.001,0.0008,< LOD,0.0009,< LOD,0.0009,< LOD,0.0004,0.0057,0.001,0.0249,0.0027,< LOD,0.0013,0.0077,0.0026,< LOD,0.0035,< LOD,0.0027,< LOD,0.0026,< LOD,0.0035,< LOD,0.0017,< LOD,0.0038,< LOD,0.0097,< LOD,0.0023,< LOD,0.0124,< LOD,0.0234,0.0299,0.0266,< LOD,0.0454,< LOD,0.005,< LOD,0.0074,< LOD,0.0023,< LOD,0.004,< LOD,0.0021,< LOD,0.0013,0.0021,0.0017,< LOD,0.0021,< LOD,0.0022,< LOD,0.0039,Passed,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File #,DateTime,Operator,Name,ID,Field1,Field2,Application,Method,ElapsedTime,Alloy 1,Match Qual 1,Alloy 2,Match Qual 2,Alloy 3,Match Qual 3,MgO,MgO Err,Al2O3,Al2O3 Err,SiO2,SiO2 Err,P,P Err,S,S Err,Cl,Cl Err,K2O,K2O Err,Ca,Ca Err,Ti,Ti Err,V,V Err,Cr,Cr Err,Mn,Mn Err,Fe,Fe Err,Co,Co Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,Ga,Ga Err,As,As Err,Se,Se Err,Rb,Rb Err,Sr,Sr Err,Y,Y Err,Zr,Zr Err,Nb,Nb Err,Mo,Mo Err,Rh,Rh Err,Pd,Pd Err,Ag,Ag Err,Cd,Cd Err,Sn,Sn Err,Sb,Sb Err,Te,Te Err,Ba,Ba Err,La,La Err,Ce,Ce Err,Hf,Hf Err,Ta,Ta Err,W,W Err,Hg,Hg Err,Tl,Tl Err,Pb,Pb Err,Bi,Bi Err,Th,Th Err,U,U Err,Cal Check,,,,
1382,10/04/2019 11:24,Supervisor,LST12,Q,Q,Q,GeoExploration,Oxide3phase,27,,0,,0,,0,< LOD,1.811,5.3219,0.6381,26.2533,0.6661,0.0503,0.0301,1.8532,0.0582,0.1411,0.0333,2.8359,0.0455,6.6755,0.0599,0.2667,0.0128,< LOD,0.0187,< LOD,0.0077,0.0139,0.0077,1.8658,0.0472,< LOD,0.0067,< LOD,0.0013,< LOD,0.0009,0.0009,0.0008,< LOD,0.001,< LOD,0.0007,< LOD,0.0005,0.0063,0.0011,0.0219,0.0025,0.002,0.0014,0.0106,0.0027,< LOD,0.0035,< LOD,0.0026,< LOD,0.0027,< LOD,0.0036,< LOD,0.0023,< LOD,0.0017,< LOD,0.0037,< LOD,0.0097,< LOD,0.0024,< LOD,0.0132,< LOD,0.0245,< LOD,0.0266,< LOD,0.0346,< LOD,0.0049,< LOD,0.0071,< LOD,0.0015,< LOD,0.0013,0.0021,0.0017,< LOD,0.0021,< LOD,0.002,< LOD,0.0038,Passed,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File #,DateTime,Operator,Name,ID,Field1,Field2,Application,Method,ElapsedTime,Alloy 1,Match Qual 1,Alloy 2,Match Qual 2,Alloy 3,Match Qual 3,MgO,MgO Err,Al2O3,Al2O3 Err,SiO2,SiO2 Err,P,P Err,S,S Err,Cl,Cl Err,K2O,K2O Err,Ca,Ca Err,Ti,Ti Err,V,V Err,Cr,Cr Err,Mn,Mn Err,Fe,Fe Err,Co,Co Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,Ga,Ga Err,As,As Err,Se,Se Err,Rb,Rb Err,Sr,Sr Err,Y,Y Err,Zr,Zr Err,Nb,Nb Err,Mo,Mo Err,Rh,Rh Err,Pd,Pd Err,Cd,Cd Err,Sn,Sn Err,Sb,Sb Err,Te,Te Err,Ba,Ba Err,La,La Err,Ce,Ce Err,Hf,Hf Err,Ta,Ta Err,W,W Err,Pt,Pt Err,Hg,Hg Err,Tl,Tl Err,Pb,Pb Err,Bi,Bi Err,Th,Th Err,U,U Err,Cal Check,,,,
1383,10/04/2019 11:25,Supervisor,LST12,Q,Q,Q,GeoExploration,Oxide3phase,27,,0,,0,,0,3.0116,2.0099,4.3647,0.62,19.7118,0.5854,0.0524,0.038,1.2498,0.0514,0.157,0.0346,2.0303,0.0387,14.8481,0.0907,0.1918,0.0125,< LOD,0.0197,< LOD,0.0071,0.0628,0.0133,1.9879,0.053,< LOD,0.0069,< LOD,0.0017,< LOD,0.0012,0.0014,0.001,< LOD,0.001,< LOD,0.0008,< LOD,0.0004,0.0046,0.001,0.0201,0.0024,0.0017,0.0013,0.0109,0.0025,< LOD,0.0033,< LOD,0.0024,< LOD,0.0023,< LOD,0.0032,< LOD,0.0021,< LOD,0.0046,< LOD,0.0093,< LOD,0.003,< LOD,0.0124,< LOD,0.0303,< LOD,0.0365,< LOD,0.0365,< LOD,0.0041,< LOD,0.0079,< LOD,0.0023,< LOD,0.0007,< LOD,0.0011,< LOD,0.0015,< LOD,0.0013,< LOD,0.0017,< LOD,0.0031,Passed,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File #,DateTime,Operator,Name,ID,Field1,Field2,Application,Method,ElapsedTime,Alloy 1,Match Qual 1,Alloy 2,Match Qual 2,Alloy 3,Match Qual 3,MgO,MgO Err,Al2O3,Al2O3 Err,SiO2,SiO2 Err,P,P Err,S,S Err,Cl,Cl Err,K2O,K2O Err,Ca,Ca Err,Ti,Ti Err,V,V Err,Cr,Cr Err,Mn,Mn Err,Fe,Fe Err,Co,Co Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,Ga,Ga Err,As,As Err,Se,Se Err,Rb,Rb Err,Sr,Sr Err,Y,Y Err,Zr,Zr Err,Nb,Nb Err,Mo,Mo Err,Rh,Rh Err,Pd,Pd Err,Cd,Cd Err,Sn,Sn Err,Sb,Sb Err,Te,Te Err,Ba,Ba Err,La,La Err,Ce,Ce Err,Hf,Hf Err,Ta,Ta Err,W,W Err,Pt,Pt Err,Au,Au Err,Hg,Hg Err,Tl,Tl Err,Pb,Pb Err,Bi,Bi Err,Th,Th Err,U,U Err,Cal Check,,
1384,10/04/2019 11:26,Supervisor,LST12,Q,Q,Q,GeoExploration,Oxide3phase,27,,0,,0,,0,1.9386,1.903,2.3851,0.5363,15.1783,0.5108,0.069,0.038,1.3032,0.0521,0.157,0.0345,1.6046,0.0339,16.2323,0.0945,0.1232,0.0112,< LOD,0.0158,< LOD,0.0075,0.0419,0.0118,1.3112,0.0437,0.0061,0.0061,< LOD,0.0016,< LOD,0.0012,0.0011,0.0011,< LOD,0.001,< LOD,0.0009,< LOD,0.0005,0.0035,0.001,0.0221,0.0025,< LOD,0.0012,0.0032,0.0023,< LOD,0.0033,< LOD,0.0024,< LOD,0.0022,< LOD,0.0031,< LOD,0.0023,< LOD,0.0048,< LOD,0.0087,< LOD,0.0029,< LOD,0.0119,< LOD,0.0305,< LOD,0.0362,< LOD,0.0421,< LOD,0.0042,< LOD,0.0087,< LOD,0.0029,< LOD,0.0034,< LOD,0.0016,< LOD,0.0013,< LOD,0.0017,< LOD,0.0014,< LOD,0.0018,< LOD,0.0028,Passed,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File #,DateTime,Operator,Name,ID,Field1,Field2,Application,Method,ElapsedTime,Alloy 1,Match Qual 1,Alloy 2,Match Qual 2,Alloy 3,Match Qual 3,MgO,MgO Err,Al2O3,Al2O3 Err,SiO2,SiO2 Err,P,P Err,S,S Err,Cl,Cl Err,K2O,K2O Err,Ca,Ca Err,Ti,Ti Err,V,V Err,Cr,Cr Err,Mn,Mn Err,Fe,Fe Err,Co,Co Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,Ga,Ga Err,As,As Err,Se,Se Err,Rb,Rb Err,Sr,Sr Err,Y,Y Err,Zr,Zr Err,Nb,Nb Err,Mo,Mo Err,Rh,Rh Err,Ag,Ag Err,Cd,Cd Err,Sn,Sn Err,Sb,Sb Err,Te,Te Err,Ba,Ba Err,La,La Err,Ce,Ce Err,Hf,Hf Err,Ta,Ta Err,W,W Err,Hg,Hg Err,Tl,Tl Err,Pb,Pb Err,Bi,Bi Err,Th,Th Err,U,U Err,Cal Check,,,,,,
1385,10/04/2019 11:27,Supervisor,LST12,Q,Q,Q,GeoExploration,Oxide3phase,27,,0,,0,,0,< LOD,1.8106,2.6845,0.5402,16.9586,0.5351,0.06,0.0339,3.012,0.0728,0.5778,0.0414,1.8296,0.0362,12.1858,0.0812,0.1391,0.0115,< LOD,0.0172,< LOD,0.0068,0.013,0.0082,1.1787,0.0402,< LOD,0.0055,< LOD,0.0012,< LOD,0.0008,0.0009,0.0007,< LOD,0.0009,< LOD,0.0006,< LOD,0.0004,0.0039,0.0008,0.0333,0.0031,0.0017,0.0015,< LOD,0.0027,< LOD,0.0039,< LOD,0.0028,< LOD,0.0027,< LOD,0.002,< LOD,0.0018,< LOD,0.0036,0.0112,0.0103,< LOD,0.0022,< LOD,0.0102,< LOD,0.0232,< LOD,0.0271,< LOD,0.0471,< LOD,0.0055,< LOD,0.0068,< LOD,0.0015,< LOD,0.0011,0.002,0.0016,< LOD,0.0014,< LOD,0.002,< LOD,0.0042,Passed,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File #,DateTime,Operator,Name,ID,Field1,Field2,Application,Method,ElapsedTime,Alloy 1,Match Qual 1,Alloy 2,Match Qual 2,Alloy 3,Match Qual 3,MgO,MgO Err,Al2O3,Al2O3 Err,SiO2,SiO2 Err,P,P Err,S,S Err,Cl,Cl Err,K2O,K2O Err,Ca,Ca Err,Ti,Ti Err,V,V Err,Cr,Cr Err,Mn,Mn Err,Fe,Fe Err,Co,Co Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,Ga,Ga Err,As,As Err,Se,Se Err,Rb,Rb Err,Sr,Sr Err,Y,Y Err,Zr,Zr Err,Nb,Nb Err,Mo,Mo Err,Rh,Rh Err,Pd,Pd Err,Ag,Ag Err,Cd,Cd Err,Sn,Sn Err,Sb,Sb Err,Te,Te Err,Ba,Ba Err,La,La Err,Ce,Ce Err,Hf,Hf Err,Ta,Ta Err,W,W Err,Hg,Hg Err,Tl,Tl Err,Pb,Pb Err,Bi,Bi Err,Th,Th Err,U,U Err,Cal Check,,,,
1386,10/04/2019 11:28,Supervisor,LST12,Q,Q,Q,GeoExploration,Oxide3phase,27,,0,,0,,0,< LOD,1.7434,1.9997,0.5031,13.9897,0.486,0.0799,0.0327,2.8661,0.0705,0.7116,0.0434,1.5428,0.0331,9.5916,0.0712,0.1298,0.0109,< LOD,0.0145,< LOD,0.0062,0.015,0.0077,1.0733,0.0372,< LOD,0.0054,< LOD,0.0013,0.001,0.0008,< LOD,0.0007,< LOD,0.0009,0.0007,0.0007,< LOD,0.0005,0.004,0.0008,0.0319,0.0031,0.0016,0.0015,< LOD,0.0025,< LOD,0.0037,< LOD,0.0028,< LOD,0.0026,< LOD,0.0037,< LOD,0.0021,< LOD,0.0017,< LOD,0.0037,< LOD,0.0098,< LOD,0.0022,< LOD,0.011,< LOD,0.0222,< LOD,0.0272,< LOD,0.0468,< LOD,0.0048,< LOD,0.0075,< LOD,0.0016,< LOD,0.0012,< LOD,0.0014,< LOD,0.0018,< LOD,0.0021,< LOD,0.0041,Passed,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File #,DateTime,Operator,Name,ID,Field1,Field2,Application,Method,ElapsedTime,Alloy 1,Match Qual 1,Alloy 2,Match Qual 2,Alloy 3,Match Qual 3,MgO,MgO Err,Al2O3,Al2O3 Err,SiO2,SiO2 Err,P,P Err,S,S Err,Cl,Cl Err,K2O,K2O Err,Ca,Ca Err,Ti,Ti Err,V,V Err,Cr,Cr Err,Mn,Mn Err,Fe,Fe Err,Co,Co Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,Ga,Ga Err,As,As Err,Se,Se Err,Rb,Rb Err,Sr,Sr Err,Y,Y Err,Zr,Zr Err,Nb,Nb Err,Mo,Mo Err,Rh,Rh Err,Pd,Pd Err,Ag,Ag Err,Cd,Cd Err,Sn,Sn Err,Sb,Sb Err,Te,Te Err,Ba,Ba Err,La,La Err,Ce,Ce Err,Hf,Hf Err,Ta,Ta Err,W,W Err,Au,Au Err,Hg,Hg Err,Tl,Tl Err,Pb,Pb Err,Bi,Bi Err,Th,Th Err,U,U Err,Cal Check,,
1387,10/04/2019 11:29,Supervisor,LST12,Q,Q,Q,GeoExploration,Oxide3phase,27,,0,,0,,0,< LOD,1.8442,2.497,0.5371,16.9533,0.5372,0.0929,0.0361,2.5258,0.0676,0.4661,0.0398,1.8282,0.0362,12.6124,0.0827,0.1378,0.0114,< LOD,0.0168,< LOD,0.0063,0.0171,0.0083,1.3219,0.0425,< LOD,0.0056,< LOD,0.0014,< LOD,0.001,< LOD,0.0008,< LOD,0.0009,< LOD,0.0009,< LOD,0.0003,0.0043,0.0009,0.0311,0.003,< LOD,0.0013,< LOD,0.0024,< LOD,0.0036,< LOD,0.0027,< LOD,0.0026,< LOD,0.0035,< LOD,0.0022,< LOD,0.0019,< LOD,0.004,< LOD,0.0096,< LOD,0.0025,< LOD,0.0111,< LOD,0.0246,< LOD,0.0302,< LOD,0.0399,< LOD,0.0045,< LOD,0.0073,< LOD,0.0039,< LOD,0.0016,< LOD,0.0012,0.0027,0.0019,< LOD,0.0016,< LOD,0.002,< LOD,0.0037,Passed,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File #,DateTime,Operator,Name,ID,Field1,Field2,Application,Method,ElapsedTime,Alloy 1,Match Qual 1,Alloy 2,Match Qual 2,Alloy 3,Match Qual 3,MgO,MgO Err,Al2O3,Al2O3 Err,SiO2,SiO2 Err,P,P Err,S,S Err,Cl,Cl Err,K2O,K2O Err,Ca,Ca Err,Ti,Ti Err,V,V Err,Cr,Cr Err,Mn,Mn Err,Fe,Fe Err,Co,Co Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,Ga,Ga Err,As,As Err,Se,Se Err,Rb,Rb Err,Sr,Sr Err,Y,Y Err,Zr,Zr Err,Nb,Nb Err,Mo,Mo Err,Rh,Rh Err,Pd,Pd Err,Ag,Ag Err,Cd,Cd Err,Sn,Sn Err,Sb,Sb Err,Te,Te Err,Ba,Ba Err,La,La Err,Ce,Ce Err,Hf,Hf Err,Ta,Ta Err,W,W Err,Pt,Pt Err,Au,Au Err,Hg,Hg Err,Tl,Tl Err,Pb,Pb Err,Bi,Bi Err,Th,Th Err,U,U Err,Cal Check
1388,10/04/2019 11:32,Supervisor,LST12,Q,Q,Q,GeoExploration,Oxide3phase,27,,0,,0,,0,1.786,1.7713,2.1164,0.5047,13.2632,0.4733,0.0656,0.0324,2.4305,0.0655,0.6359,0.042,1.5094,0.0326,10.9805,0.0762,0.1318,0.0109,< LOD,0.0158,< LOD,0.0071,0.0136,0.0082,1.1099,0.0384,< LOD,0.0052,< LOD,0.0012,0.0012,0.0009,< LOD,0.0007,< LOD,0.0009,< LOD,0.0007,< LOD,0.0004,0.0051,0.0009,0.0305,0.003,< LOD,0.0014,< LOD,0.0026,< LOD,0.0036,< LOD,0.0028,< LOD,0.0025,< LOD,0.0035,< LOD,0.002,< LOD,0.0018,< LOD,0.0038,< LOD,0.0095,< LOD,0.0022,< LOD,0.0109,< LOD,0.023,< LOD,0.0276,< LOD,0.0422,< LOD,0.0036,< LOD,0.0073,< LOD,0.0027,< LOD,0.0042,< LOD,0.0015,< LOD,0.001,0.0025,0.0015,< LOD,0.0015,< LOD,0.002,< LOD,0.004,Passed
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File #,DateTime,Operator,Name,ID,Field1,Field2,Application,Method,ElapsedTime,Alloy 1,Match Qual 1,Alloy 2,Match Qual 2,Alloy 3,Match Qual 3,MgO,MgO Err,Al2O3,Al2O3 Err,SiO2,SiO2 Err,P,P Err,S,S Err,Cl,Cl Err,K2O,K2O Err,Ca,Ca Err,Ti,Ti Err,V,V Err,Cr,Cr Err,Mn,Mn Err,Fe,Fe Err,Co,Co Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,Ga,Ga Err,As,As Err,Se,Se Err,Rb,Rb Err,Sr,Sr Err,Y,Y Err,Zr,Zr Err,Nb,Nb Err,Mo,Mo Err,Rh,Rh Err,Pd,Pd Err,Ag,Ag Err,Cd,Cd Err,Sn,Sn Err,Sb,Sb Err,Te,Te Err,Ba,Ba Err,La,La Err,Ce,Ce Err,Hf,Hf Err,Ta,Ta Err,W,W Err,Au,Au Err,Hg,Hg Err,Tl,Tl Err,Pb,Pb Err,Bi,Bi Err,Th,Th Err,U,U Err,Cal Check,,
1389,10/04/2019 11:32,Supervisor,LST12,Q,Q,Q,GeoExploration,Oxide3phase,27,,0,,0,,0,< LOD,1.7112,3.0631,0.5492,17.832,0.5475,0.0487,0.0321,2.5796,0.0675,0.3249,0.0369,2.0125,0.0377,9.8609,0.0725,0.1549,0.0114,< LOD,0.0177,< LOD,0.0077,0.0113,0.0079,1.2766,0.0407,< LOD,0.0056,< LOD,0.0013,0.0011,0.0009,< LOD,0.0007,< LOD,0.0009,< LOD,0.0007,< LOD,0.0004,0.0048,0.0009,0.0344,0.0032,< LOD,0.0014,< LOD,0.0026,< LOD,0.0037,< LOD,0.0028,< LOD,0.0026,< LOD,0.0036,< LOD,0.0021,< LOD,0.0017,< LOD,0.0037,< LOD,0.0095,< LOD,0.0023,0.0114,0.0114,< LOD,0.0226,< LOD,0.0272,< LOD,0.0353,< LOD,0.0045,< LOD,0.0068,< LOD,0.0041,< LOD,0.0017,< LOD,0.0011,0.0019,0.0015,< LOD,0.0017,< LOD,0.002,< LOD,0.0045,Passed,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File #,DateTime,Operator,Name,ID,Field1,Field2,Application,Method,ElapsedTime,Alloy 1,Match Qual 1,Alloy 2,Match Qual 2,Alloy 3,Match Qual 3,MgO,MgO Err,Al2O3,Al2O3 Err,SiO2,SiO2 Err,P,P Err,S,S Err,Cl,Cl Err,K2O,K2O Err,Ca,Ca Err,Ti,Ti Err,V,V Err,Cr,Cr Err,Mn,Mn Err,Fe,Fe Err,Co,Co Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,Ga,Ga Err,As,As Err,Se,Se Err,Rb,Rb Err,Sr,Sr Err,Y,Y Err,Zr,Zr Err,Nb,Nb Err,Mo,Mo Err,Rh,Rh Err,Ag,Ag Err,Cd,Cd Err,Sn,Sn Err,Sb,Sb Err,Te,Te Err,Ba,Ba Err,La,La Err,Ce,Ce Err,Hf,Hf Err,Ta,Ta Err,W,W Err,Pt,Pt Err,Au,Au Err,Hg,Hg Err,Tl,Tl Err,Pb,Pb Err,Bi,Bi Err,Th,Th Err,U,U Err,Cal Check,,
1390,10/04/2019 11:34,Supervisor,LST12,Q,Q,Q,GeoExploration,Oxide3phase,27,,0,,0,,0,2.7557,1.8724,6.0937,0.6657,25.9196,0.6678,0.0505,0.0326,2.1025,0.0621,0.177,0.0343,2.7647,0.0453,8.9961,0.0699,0.2498,0.0128,< LOD,0.0205,< LOD,0.0083,0.0155,0.0083,2.1052,0.0514,< LOD,0.0072,< LOD,0.0015,0.0013,0.001,0.0017,0.001,< LOD,0.001,0.0008,0.0008,< LOD,0.0005,0.0073,0.0011,0.0283,0.0028,< LOD,0.0015,0.0099,0.0028,< LOD,0.0037,< LOD,0.0026,< LOD,0.0028,< LOD,0.0023,< LOD,0.0017,< LOD,0.0037,< LOD,0.0101,< LOD,0.0024,< LOD,0.0125,< LOD,0.0247,< LOD,0.0267,< LOD,0.0396,< LOD,0.0038,< LOD,0.0067,< LOD,0.0029,< LOD,0.0036,< LOD,0.0014,< LOD,0.001,< LOD,0.0016,< LOD,0.0019,< LOD,0.0021,< LOD,0.0034,Passed,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File #,DateTime,Operator,Name,ID,Field1,Field2,Application,Method,ElapsedTime,Alloy 1,Match Qual 1,Alloy 2,Match Qual 2,Alloy 3,Match Qual 3,MgO,MgO Err,Al2O3,Al2O3 Err,SiO2,SiO2 Err,P,P Err,S,S Err,Cl,Cl Err,K2O,K2O Err,Ca,Ca Err,Ti,Ti Err,V,V Err,Cr,Cr Err,Mn,Mn Err,Fe,Fe Err,Co,Co Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,Ga,Ga Err,As,As Err,Se,Se Err,Rb,Rb Err,Sr,Sr Err,Y,Y Err,Zr,Zr Err,Nb,Nb Err,Mo,Mo Err,Rh,Rh Err,Pd,Pd Err,Ag,Ag Err,Cd,Cd Err,Sn,Sn Err,Sb,Sb Err,Te,Te Err,Ba,Ba Err,La,La Err,Ce,Ce Err,Hf,Hf Err,Ta,Ta Err,W,W Err,Pt,Pt Err,Au,Au Err,Hg,Hg Err,Tl,Tl Err,Pb,Pb Err,Bi,Bi Err,Th,Th Err,U,U Err,Cal Check
1391,10/04/2019 11:35,Supervisor,LST12,Q,Q,Q,GeoExploration,Oxide3phase,27,,0,,0,,0,1.8623,1.7192,5.1126,0.6223,23.3213,0.6267,0.0417,0.0304,1.4489,0.0523,0.0334,0.031,2.4516,0.0423,8.1604,0.0661,0.2453,0.0126,< LOD,0.0182,< LOD,0.008,< LOD,0.0074,2.15,0.0514,< LOD,0.0073,< LOD,0.0016,< LOD,0.0011,0.0015,0.001,< LOD,0.0011,< LOD,0.0009,< LOD,0.0003,0.0062,0.0012,0.0245,0.0027,< LOD,0.0013,0.0088,0.0027,< LOD,0.0035,< LOD,0.0025,< LOD,0.0025,< LOD,0.0034,< LOD,0.0024,< LOD,0.0019,< LOD,0.0043,< LOD,0.0092,< LOD,0.0027,< LOD,0.0141,< LOD,0.0277,0.0309,0.0301,< LOD,0.0433,< LOD,0.0054,< LOD,0.0082,0.0024,0.0024,< LOD,0.0036,< LOD,0.0019,< LOD,0.0011,0.0019,0.0018,< LOD,0.0024,< LOD,0.002,< LOD,0.0038,Passed
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
File #,DateTime,Operator,Name,ID,Field1,Field2,Application,Method,ElapsedTime,Alloy 1,Match Qual 1,Alloy 2,Match Qual 2,Alloy 3,Match Qual 3,MgO,MgO Err,Al2O3,Al2O3 Err,SiO2,SiO2 Err,P,P Err,S,S Err,Cl,Cl Err,K2O,K2O Err,Ca,Ca Err,Ti,Ti Err,V,V Err,Cr,Cr Err,Mn,Mn Err,Fe,Fe Err,Co,Co Err,Ni,Ni Err,Cu,Cu Err,Zn,Zn Err,Ga,Ga Err,As,As Err,Se,Se Err,Rb,Rb Err,Sr,Sr Err,Y,Y Err,Zr,Zr Err,Nb,Nb Err,Mo,Mo Err,Rh,Rh Err,Ag,Ag Err,Cd,Cd Err,Sn,Sn Err,Sb,Sb Err,Te,Te Err,Ba,Ba Err,La,La Err,Ce,Ce Err,Hf,Hf Err,Ta,Ta Err,W,W Err,Pt,Pt Err,Hg,Hg Err,Tl,Tl Err,Pb,Pb Err,Bi,Bi Err,Th,Th Err,U,U Err,Cal Check,,,,
